Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.quipper.school.assignment,25534,6.0.22,id,1814,7/5/2020 13:37,1.59393E+12,7/5/2020 13:37,1.59393E+12,1,,Sangat membantu,7/8/2020 16:28,1.5942E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :) Mohon berkenan untuk update ke bintang 5 ya. :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEpSXEyxBKfqihDuG9bHcvITBUG9VSxJkOgrTLnMPNi2g5lIZ8_ImazJbDv2bQFNprpYaewQybwlBd42Q&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,24457,6.0.15,id,j5y17ltedx,7/5/2020 17:36,1.59395E+12,7/5/2020 17:36,1.59395E+12,4,,,,,,
com.quipper.school.assignment,,,en,CPH1909,7/5/2020 19:10,1.59395E+12,7/5/2020 19:10,1.59395E+12,5,,,,,,
com.quipper.school.assignment,,,en,grandpplte,7/7/2020 3:13,1.59407E+12,7/7/2020 3:13,1.59407E+12,5,,,,,,
com.quipper.school.assignment,,,id,on5xelte,7/7/2020 10:49,1.59409E+12,7/7/2020 10:49,1.59409E+12,5,,,,,,
com.quipper.school.assignment,,,id,RMX1911,7/7/2020 12:48,1.5941E+12,7/7/2020 12:48,1.5941E+12,1,,,,,,
com.quipper.school.assignment,,,en,a10s,7/7/2020 13:27,1.5941E+12,7/7/2020 13:27,1.5941E+12,4,,,,,,
com.quipper.school.assignment,6770,4.0.3,en,1606,7/7/2020 18:30,1.59412E+12,7/7/2020 18:30,1.59412E+12,5,,Terima kasih atas semua ilmunya semoga berkah,7/17/2020 17:07,1.59498E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOE6fZ3YoPk_804XnVM-HsQ59_OmbWfSdAQxDSWqy6dqcLHrjhAAZps4kCBbT3BqMfsESWSD1Vw5o75jsg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,,,en,j7y17lte,7/7/2020 18:41,1.59412E+12,7/7/2020 18:41,1.59412E+12,5,,,,,,
com.quipper.school.assignment,25748,6.0.23,id,1606,7/7/2020 21:15,1.59413E+12,7/7/2020 21:15,1.59413E+12,5,,"Terima kasih, sangat membantu guru dan siswa",7/17/2020 17:07,1.59498E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEU-73kW8zEBo0Dlk228JWbxUNb8XDNsMXgFzh26YrZCONkiEKUuuTvdNwZhCzPlVyrSMG-FeIdVCYJcg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,25215,6.0.19,en,1808,7/8/2020 2:12,1.59415E+12,7/8/2020 2:12,1.59415E+12,5,,,,,,
com.quipper.school.assignment,,,id,grandpplte,7/8/2020 3:35,1.59415E+12,7/8/2020 3:35,1.59415E+12,5,,,,,,
com.quipper.school.assignment,,,id,1811,7/8/2020 10:06,1.59418E+12,7/8/2020 10:06,1.59418E+12,5,,,,,,
com.quipper.school.assignment,25748,6.0.23,en,1915,7/8/2020 13:11,1.59419E+12,7/8/2020 13:11,1.59419E+12,5,,,,,,
com.quipper.school.assignment,,,es,P963F30,7/8/2020 13:53,1.59419E+12,7/8/2020 13:53,1.59419E+12,5,,,,,,
com.quipper.school.assignment,25534,6.0.22,id,CPH1909,7/8/2020 14:30,1.59419E+12,7/8/2020 14:30,1.59419E+12,5,,Aplikasi belajar yang membantu saya selama masa pandemi ini??,7/17/2020 17:07,1.59498E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOGbmHR0-8VK0jpScvX8LOAibO1PCiHFj_dzK2s9xekLJOT_e_5JisgT4B3IZ5LCsjEGZGh63-krJSu6Fg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,25748,6.0.23,id,meizu_M6,4/9/2019 17:15,1.5548E+12,7/8/2020 16:46,1.5942E+12,1,,"Mengecewakan. Pembayaran sudah dilakukan, tetapi akun hilang. Memang tidak ada data sudah melakukan pembayaran di sana?",7/17/2020 17:07,1.59498E+12,"Halo, boleh tolong infokan hal detail mengenai akun kamu ke info-id@quipper.com ya. :) Kami akan bantu secara langsung ya.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEM_4nQXKV3eVE77fSfYnpV1ytGBBzIemV3A_w_xSZFnlNCBAbRx5YkBm2L8CLAdhSsvdyPf8GNuX3gnA&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,25094,6.0.18,id,M5c,7/8/2020 22:33,1.59422E+12,7/8/2020 22:33,1.59422E+12,5,,,,,,
com.quipper.school.assignment,,,id,1610,7/9/2020 1:06,1.59423E+12,7/9/2020 1:06,1.59423E+12,5,,,,,,
com.quipper.school.assignment,25748,6.0.23,id,ginkgo,7/9/2020 6:42,1.59425E+12,7/9/2020 6:42,1.59425E+12,5,,,,,,
com.quipper.school.assignment,25748,6.0.23,id,mido,7/9/2020 7:50,1.59426E+12,7/9/2020 7:50,1.59426E+12,2,,,,,,
com.quipper.school.assignment,,,id,j2lte,7/9/2020 7:50,1.59426E+12,7/9/2020 7:50,1.59426E+12,4,,,,,,
com.quipper.school.assignment,,,en,santoni,7/9/2020 16:10,1.59429E+12,7/9/2020 16:10,1.59429E+12,5,,,,,,
com.quipper.school.assignment,,,id,1915,7/9/2020 16:31,1.59429E+12,7/9/2020 16:31,1.59429E+12,5,,,,,,
com.quipper.school.assignment,,,id,RMX1941,7/9/2020 17:23,1.59429E+12,7/9/2020 17:23,1.59429E+12,5,,,,,,
com.quipper.school.assignment,,,en,j2y18lte,7/9/2020 17:54,1.59429E+12,7/9/2020 17:54,1.59429E+12,5,,,,,,
com.quipper.school.assignment,,,id,j7elte,7/9/2020 18:46,1.5943E+12,7/9/2020 18:46,1.5943E+12,3,,,,,,
com.quipper.school.assignment,25748,6.0.23,id,on5xelte,7/10/2020 10:21,1.59435E+12,7/10/2020 10:21,1.59435E+12,5,,,,,,
com.quipper.school.assignment,25748,6.0.23,es,channel,7/10/2020 11:48,1.59436E+12,7/10/2020 11:48,1.59436E+12,5,,,,,,
com.quipper.school.assignment,,,ms,M631Y,7/10/2020 11:52,1.59436E+12,7/10/2020 11:52,1.59436E+12,5,,Pengetahuan saya jadi lebih banyak,7/17/2020 17:06,1.59498E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHNtnHhEe4aPYehYeMSitxALe9hKyB-_iwANQdPJOuPgb4wGj9oZKryxsDk2zGsV-_4nYzC3t1CyNtoZQ&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,25094,6.0.18,en,ASUS_A007,7/10/2020 17:46,1.59438E+12,7/10/2020 17:46,1.59438E+12,5,,thanks for everything,7/17/2020 17:06,1.59498E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEWafKbLdHjYOCKukvChu0a-s2t3wPVU8kteF9RBN9cY1FKqn7IMjAXUnO-B6KtVML88nxMQCU7QcYRCA&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,,,id,1814,7/10/2020 18:00,1.59438E+12,7/10/2020 18:00,1.59438E+12,1,,Nggak bisa masuk lewat akun google kenapa nggk bisa masuk ada pengjelasan wahai yg membuat apk ini?,7/17/2020 17:06,1.59498E+12,"Halo, terima kasih untuk feedbacknya, boleh tolong infokan lebih detil mengenai kendala login kamu ke info-id@quipper.com atau hubungi WA di 0811 9941 637.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOGjmct4xN6KWk6vgsxW3bSF7huYLK2WKDBQiDvp9MRuqKQ4GLR5G03eKzTCvKoOVXI40n7D2KbOcMhAwQ&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,26310,6.0.24,id,ginkgo,7/10/2020 20:45,1.59439E+12,7/10/2020 20:45,1.59439E+12,1,,Kenapa akun ku di kunci sementara kok saya tidak bisa masuk,7/17/2020 17:05,1.59498E+12,"Halo, untuk mereset kata sandi silahkan kunjungi website kami di learn.quipper.com lalu klik tombol Lupa Kata Sandi.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOGB_1xvCfPb-R-G0UohSnvLU3DnKD7WPAfm8jL-qxczFYYtcI71PPkXp8D70XyoTJz-4-MXtKVTyTqWUA&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,25748,6.0.23,id,1902,7/11/2020 0:14,1.5944E+12,7/11/2020 0:14,1.5944E+12,4,,,,,,
com.quipper.school.assignment,25748,6.0.23,id,1724,7/11/2020 5:02,1.59442E+12,7/11/2020 5:02,1.59442E+12,5,,,,,,
com.quipper.school.assignment,,,id,grandpplte,7/11/2020 6:33,1.59442E+12,7/11/2020 6:33,1.59442E+12,5,,,,,,
com.quipper.school.assignment,,,en,PLE,7/11/2020 13:14,1.59445E+12,7/11/2020 13:14,1.59445E+12,4,,,,,,
com.quipper.school.assignment,25748,6.0.23,id,a50s,7/11/2020 14:09,1.59445E+12,7/11/2020 14:09,1.59445E+12,5,,,,,,
com.quipper.school.assignment,24674,6.0.16,en,a7y18lte,7/11/2020 15:02,1.59445E+12,7/11/2020 15:02,1.59445E+12,5,,,,,,
com.quipper.school.assignment,,,id,j1acevelte,7/11/2020 15:59,1.59446E+12,7/11/2020 15:59,1.59446E+12,5,,,,,,
com.quipper.school.assignment,26310,6.0.24,id,1601,7/11/2020 19:51,1.59447E+12,7/11/2020 19:51,1.59447E+12,5,,,,,,
com.quipper.school.assignment,26310,6.0.24,en,1812,7/11/2020 21:50,1.59448E+12,7/11/2020 21:50,1.59448E+12,4,,"it will be better if the try out can be accessed in the app too, not only web. so we can review the theorie and know the mistakes.",7/17/2020 17:05,1.59498E+12,"Halo, terima kasih untuk masukannya, masukan kamu akan menjadi pacuan kami untuk mengembangkan Quipper Video kedepannya. Mohon berkenan untuk update ke bintang 5 ya. :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHOcnThsqYaBEEakkMXVJyeuX15QqODgBxyeuSDIt9nSIkRwqHXBVRPcHfjQJwXLiv-V3uIyp0D-IaQiw&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,24902,6.0.17,en,on7xelte,7/11/2020 23:04,1.59448E+12,7/11/2020 23:04,1.59448E+12,2,,,,,,
com.quipper.school.assignment,26310,6.0.24,id,begonia,7/12/2020 9:30,1.59452E+12,7/12/2020 9:30,1.59452E+12,5,,,,,,
com.quipper.school.assignment,,,id,m20lte,7/12/2020 11:46,1.59453E+12,7/12/2020 11:46,1.59453E+12,3,,Cara guruny ngajar cpt bosan dan ngantuk,7/17/2020 17:04,1.59498E+12,"Halo, terima kasih untuk masukannya, masukan kamu akan menjadi pacuan kami untuk mengembangkan Quipper Video kedepannya. Mohon berkenan untuk update ke bintang 5 ya. :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOFAXr-dsj2G3XHkpMYJRAuyXj95lQtST0guqoMsDbUiNzPZ5y6Lg0ISLqs14JY9UyjxQuQOY6KRXZphtw&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,,,id,grandpplte,7/12/2020 11:50,1.59453E+12,7/12/2020 11:50,1.59453E+12,5,,Oke,7/17/2020 17:04,1.59498E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHBas5OyW6-JuVwd89ZfPusoxGLIhgGFg4dIaunQqqbF_6eyaQwHZlrFcd-BbVrd52yinzT07y-_LgqOA&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,26310,6.0.24,id,A37f,7/12/2020 12:06,1.59453E+12,7/12/2020 12:06,1.59453E+12,5,,Mantap,7/17/2020 17:04,1.59498E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOFFZuB_gYC7FkSFHIFAUQ45z4GQegKslrQWzsmmvgj0lM2X04qO7N2cAHUX1UIUuHpWbm777yGvlA51kg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,26310,6.0.24,id,OP486C,7/12/2020 13:42,1.59454E+12,7/12/2020 13:42,1.59454E+12,5,,,,,,
com.quipper.school.assignment,,,id,rolex,7/12/2020 15:35,1.59454E+12,7/12/2020 15:35,1.59454E+12,5,,Aplikasinya sangat bagus,,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHpvIkdalIGa0vTlOVe0hdxNOrNEl8Dj7iIdZogNGlUsfHXa8hGPcWBLQ5doE1WG5Lc6ddGF5p4OeXfOQ&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,26310,6.0.24,en,whyred,7/12/2020 17:10,1.59455E+12,7/12/2020 17:10,1.59455E+12,1,,How to use this app? May I know? Thanks in advance.,7/17/2020 17:04,1.59498E+12,"Halo, untuk informasi lebih detail mengenai Quipper Video kami sarankan untuk coba mengakses website official kami terlebih dahulu, jika ada pertanyaan silahkan hubungi kami lewat email atau nomor hp yang ada di bagian paling bawah halaman website kami.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOFo9vLugwR_sT9WttLlSZsaoa9VYvb_p6fgEcwXKtYPZ0N6EBEBVaQ-iTuL9BpmhLcqi8h9J7WcPxPzcQ&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,,,id,ADVAN_G2_Pro,7/12/2020 18:52,1.59455E+12,7/12/2020 18:52,1.59455E+12,2,,,,,,
com.quipper.school.assignment,,,id,A1603,7/12/2020 19:24,1.59456E+12,7/12/2020 19:24,1.59456E+12,2,,Knpa tdk bisa di buka,7/17/2020 17:03,1.59498E+12,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHmrZ5gbQGXjCt4XXivMw0MP4ysCqzjc8ahM5FYbLRNAnU3Kn7R3RxYSELaMdGtfUoy_MxA4mDJTdStVw&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,24328,6.0.14,id,on7xelte,7/12/2020 19:58,1.59456E+12,7/12/2020 19:58,1.59456E+12,4,,,,,,
com.quipper.school.assignment,23101,6.0.9,id,lavender,8/31/2019 16:45,1.56724E+12,7/12/2020 20:04,1.59456E+12,5,,"Sangat membantu yang awalnya aku gk suka sama matematika, sekarang aku suka semua mata pelajaran berkat bimbingan dari quipper. Dan aku di semester 1 peringkat 16 (sebelum menggunakan quipper) setelah menggunakan quipper aku masuk peringkat 3. Tutornya menjelaskan dengan sangat baik sehingga bisa diserap lebih cepat, video pembelajaran nya juga tidak membosankan. Sangat di rekomendasikan untuk pelajar, dengan harga lebih terjangkau dari bimbingan belajar online lainnya. Thanks a lot??",9/2/2019 12:20,1.5674E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEzx60m1XptVGerW2YNwYtwL_Tp76YnI48JJULs8j8liHOAajNCB2RFJLjBk48zrHCLVaKZktXdvC8M8w&corpus=PUBLIC_REVIEWS
